ts_code,csname,extname,cname,index_code,index_name,setup_date,list_date,list_status,exchange,mgr_name,custod_name,mgt_fee,etf_type
560360.SH,万家中证软件服务ETF,软件ETF指数,万家中证软件服务交易型开放式指数证券投资基金,930601.CSI,中证软件服务指数,20240613,20240624,L,SH,万家基金,平安银行股份有限公司,0.5,纯境内
560380.SH,南方中证A100ETF,A100ETF南方,南方中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,20241219,20241227,L,SH,南方基金,中国工商银行股份有限公司,0.5,纯境内
560500.SH,鹏扬中证500质量成长ETF,500质量成长ETF,鹏扬中证500质量成长交易型开放式指数证券投资基金,930939.CSI,中证500质量成长指数,20210804,20210901,L,SH,鹏扬基金,兴业银行股份有限公司,0.45,纯境内
560510.SH,中证A500,中证A500ETF,泰康中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20240927,20241015,L,SH,泰康基金,招商银行股份有限公司,0.15,纯境内
560520.SH,大成中证红利低波动100ETF,红利低波100ETF基金,大成中证红利低波动100交易型开放式指数证券投资基金,930955.CSI,中证红利低波动100指数,20240408,20240418,L,SH,大成基金,中信建投证券股份有限公司,0.5,纯境内
560530.SH,摩根中证A500ETF,中证A500ETF摩根,摩根中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20240924,20241015,L,SH,摩根基金,平安银行股份有限公司,0.15,纯境内
560550.SH,广发中证上海环交所碳中和ETF,碳中和ETF龙头,广发中证上海环交所碳中和交易型开放式指数证券投资基金,931755.CSI,中证上海环交所碳中和指数,20220711,20220719,L,SH,广发基金,招商银行股份有限公司,0.5,纯境内
560560.SH,碳中和TK,碳中和ETF泰康,泰康中证内地低碳经济主题交易型开放式指数证券投资基金,000977.CSI,中证内地低碳经济主题指数,20210827,20210913,L,SH,泰康基金,广发证券股份有限公司,0.5,纯境内
560570.SH,国联安中证A500红利低波ETF,A500红利ETF,国联安中证A500红利低波动交易型开放式指数证券投资基金,932422.CSI,中证A500红利低波动指数,20250910,20250918,L,SH,国联安基金,招商证券股份有限公司,0.35,纯境内
560580.SH,南方中证全指电力公用事业ETF,电力ETF南方,南方中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20230427,20230512,L,SH,南方基金,中国邮政储蓄银行股份有限公司,0.5,纯境内
560590.SH,1000ETF增强,1000ETF增强,鹏华中证1000增强策略交易型开放式指数证券投资基金,000852.SH,中证1000指数,20230901,20230925,L,SH,鹏华基金,招商银行股份有限公司,0.8,纯境内
560600.SH,方正富邦中证医药及医疗器械创新ETF,方正富邦中证医药及医疗器械创新ETF,方正富邦中证医药及医疗器械创新交易型开放式指数证券投资基金,931484.CSI,中证医药及医疗器械创新指数,20220303,20220315,D,SH,方正富邦基金,平安银行股份有限公司,0.5,纯境内
560610.SH,招商中证A500ETF,A500指数ETF,招商中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20240926,20241015,L,SH,招商基金,中国工商银行股份有限公司,0.15,纯境内
560620.SH,万家中证全指公用事业ETF,公用事业ETF基金,万家中证全指公用事业交易型开放式指数证券投资基金,000995.CSI,中证全指公用事业指数,20240911,20241009,L,SH,万家基金,中国建设银行股份有限公司,0.5,纯境内
560630.SH,万家中证机器人ETF,机器人产业ETF,万家中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20250319,20250401,L,SH,万家基金,广发证券股份有限公司,0.5,纯境内
560650.SH,核心50ETF,核心50ETF,民生加银中证企业核心竞争力50交易型开放式指数证券投资基金,931526.CSI,中证企业核心竞争力50指数,20220613,20220627,L,SH,民生加银基金,交通银行股份有限公司,0.5,纯境内
560660.SH,新华中证云计算50ETF,云50ETF,新华中证云计算50交易型开放式指数证券投资基金,931469.CSI,中证云计算50指数,20210805,20210825,L,SH,新华基金,招商证券股份有限公司,0.5,纯境内
560680.SH,广发中证主要消费ETF,消费ETF龙头,广发中证主要消费交易型开放式指数证券投资基金,000932.SH,中证主要消费指数,20221019,20221031,L,SH,广发基金,华泰证券股份有限公司,0.5,纯境内
560690.SH,电信ETF基金,电信ETF基金,鹏华中证电信主题交易型开放式指数证券投资基金,931235.CSI,中证电信主题指数,20240401,20240422,L,SH,鹏华基金,华泰证券股份有限公司,0.5,纯境内
560700.SH,广发中证国新央企股东回报ETF,央企红利50ETF,广发中证国新央企股东回报交易型开放式指数证券投资基金,932039.CSI,中证国新央企股东回报指数,20230524,20230606,L,SH,广发基金,中国工商银行股份有限公司,0.5,纯境内
560750.SH,申万菱信中证A500ETF,A500ETF申万菱信,申万菱信中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20250122,20250207,L,SH,申万菱信基金,中国农业银行股份有限公司,0.15,纯境内
560770.SH,招商中证机器人ETF,机器人指数ETF,招商中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20250821,20250901,L,SH,招商基金,中国工商银行股份有限公司,0.5,纯境内
560780.SH,广发中证半导体材料设备ETF,芯片设备ETF,广发中证半导体材料设备主题交易型开放式指数证券投资基金,931743.CSI,中证半导体材料设备主题指数,20231201,20231212,L,SH,广发基金,招商银行股份有限公司,0.5,纯境内
560800.SH,鹏扬中证数字经济主题ETF,数字经济ETF,鹏扬中证数字经济主题交易型开放式指数证券投资基金,931582.CSI,中证数字经济主题指数,20211222,20220107,L,SH,鹏扬基金,招商银行股份有限公司,0.5,纯境内
560810.SH,融通中证诚通央企ESGETF,央企ESGETF,融通中证诚通央企ESG交易型开放式指数证券投资基金,931243.CSI,中证诚通央企ESG指数,20241125,20241209,L,SH,融通基金,中国建设银行股份有限公司,0.3,纯境内
560820.SH,新华中证A50ETF,中证A50ETF新华,新华中证A50交易型开放式指数证券投资基金,930050.CSI,中证A50指数,20250328,20250418,L,SH,新华基金,中国建设银行股份有限公司,0.15,纯境内
560850.SH,汇添富中证信息技术应用创新产业ETF,信创50ETF,汇添富中证信息技术应用创新产业交易型开放式指数证券投资基金,931247.CSI,中证信息技术应用创新产业指数,20240401,20240415,L,SH,汇添富基金,中国工商银行股份有限公司,0.5,纯境内
560860.SH,万家中证工业有色金属主题ETF,工业有色ETF,万家中证工业有色金属主题交易型开放式指数证券投资基金,H11059.CSI,中证工业有色金属主题指数,20230222,20230313,L,SH,万家基金,中国建设银行股份有限公司,0.5,纯境内
560880.SH,广发中证全指家用电器ETF,家电ETF龙头,广发中证全指家用电器交易型开放式指数证券投资基金,930697.CSI,中证全指家用电器指数,20220330,20220412,L,SH,广发基金,中国银行股份有限公司,0.5,纯境内
560890.SH,新华中证红利低波动ETF,红利低波ETF新华,新华中证红利低波动交易型开放式指数证券投资基金,H30269.CSI,中证红利低波动指数,20240902,20240920,L,SH,新华基金,华福证券有限责任公司,0.5,纯境内
560900.SH,摩根中证创新药产业ETF,创新药企ETF,摩根中证创新药产业交易型开放式指数证券投资基金,931152.CSI,中证创新药产业指数,20220519,20220602,L,SH,摩根基金,中信建投证券股份有限公司,0.3,纯境内
560950.SH,汇添富中证500增强策略ETF,500ETF增强,汇添富中证500增强策略交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,20230719,20230731,L,SH,汇添富基金,中国工商银行股份有限公司,0.8,纯境内
560960.SH,摩根中证碳中和60ETF,,摩根中证碳中和60交易型开放式指数证券投资基金,931772.CSI,中证碳中和60指数,20221229,20230113,D,SH,摩根基金,交通银行股份有限公司,0.3,纯境内
560980.SH,广发中证光伏龙头30ETF,光伏ETF龙头,广发中证光伏龙头30交易型开放式指数证券投资基金,931798.CSI,中证光伏龙头30指数,20221116,20221129,L,SH,广发基金,中国民生银行股份有限公司,0.5,纯境内
560990.SH,中金科技先锋ETF,中金科技先锋ETF,中金中证科技先锋交易型开放式指数证券投资基金,931447.CSI,中证科技先锋指数,20220610,20220627,L,SH,中金基金,上海浦东发展银行股份有限公司,0.5,纯境内
561000.SH,华安沪深300增强策略ETF,沪深300ETF增强基金,华安沪深300增强策略交易型开放式指数证券投资基金,000300.SH,沪深300指数,20221221,20230111,L,SH,华安基金,招商银行股份有限公司,0.5,纯境内
561010.SH,华安中证全指软件开发ETF,软件ETF基金,华安中证全指软件开发交易型开放式指数证券投资基金,932094.CSI,中证全指软件开发指数,20231121,20231211,L,SH,华安基金,中信证券股份有限公司,0.5,纯境内
561060.SH,华安中证国有企业红利ETF,国企红利ETF,华安中证国有企业红利交易型开放式指数证券投资基金,000824.CSI,中证国有企业红利指数,20230906,20230921,L,SH,华安基金,广发证券股份有限公司,0.5,纯境内
561080.SH,华安中证全指自由现金流ETF,自由现金流ETF中证全指,华安中证全指自由现金流交易型开放式指数证券投资基金,932365.CSI,中证全指自由现金流指数,20250423,20250430,L,SH,华安基金,国信证券股份有限公司,0.5,纯境内
561090.SH,华安中证A500增强策略ETF,中证A500增强ETF,华安中证A500增强策略交易型开放式指数证券投资基金,000510.SH,中证A500指数,20250618,20250702,L,SH,华安基金,中信银行股份有限公司,0.5,纯境内
561100.SH,富国中证消费电子主题ETF,消费电子ETF富国,富国中证消费电子主题交易型开放式指数证券投资基金,931494.CSI,中证消费电子主题指数,20220120,20220208,L,SH,富国基金,交通银行股份有限公司,0.5,纯境内
561120.SH,富国中证全指家用电器ETF,家电ETF,富国中证全指家用电器交易型开放式指数证券投资基金,930697.CSI,中证全指家用电器指数,20220125,20220215,L,SH,富国基金,交通银行股份有限公司,0.5,纯境内
561130.SH,富国中证新华社民族品牌工程ETF,国货ETF,富国中证新华社民族品牌工程交易型开放式指数证券投资基金,931403.CSI,中证新华社民族品牌工程指数,20210927,20211018,L,SH,富国基金,中国银行股份有限公司,0.5,纯境内
561150.SH,富国中证500ESG基准ETF,富国中证500ESG基准ETF,富国中证500ESG基准交易型开放式指数证券投资基金,931648.CSI,中证500ESG基准指数,20220728,20220808,D,SH,富国基金,中国建设银行股份有限公司,0.5,纯境内
561160.SH,富国中证电池主题ETF,锂电池ETF,富国中证电池主题交易型开放式指数证券投资基金,931719.CSI,中证电池主题指数,20220630,20220708,L,SH,富国基金,中国农业银行股份有限公司,0.5,纯境内
561170.SH,富国中证绿色电力ETF,绿色电力ETF,富国中证绿色电力交易型开放式指数证券投资基金,931897.CSI,中证绿色电力指数,20230302,20230316,L,SH,富国基金,中国民生银行股份有限公司,0.5,纯境内
561180.SH,富国中证A100ETF,A100ETF,富国中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,20221103,20221121,L,SH,富国基金,中国建设银行股份有限公司,0.5,纯境内
561190.SH,富国中证上海环交所碳中和ETF,双碳ETF,富国中证上海环交所碳中和交易型开放式指数证券投资基金,931755.CSI,中证上海环交所碳中和指数,20220711,20220719,L,SH,富国基金,中国建设银行股份有限公司,0.5,纯境内
561200.SH,中证A100ETF工银,中证A100ETF工银,工银瑞信中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,20231222,20240105,L,SH,工银瑞信基金,中国农业银行股份有限公司,0.45,纯境内
561220.SH,数字经济ETF工银,数字经济ETF工银,工银瑞信中证诚通国企数字经济交易型开放式指数证券投资基金,931529.CSI,中证诚通国企数字经济指数,20250521,20250530,L,SH,工银瑞信基金,国信证券股份有限公司,0.4,纯境内
561230.SH,中证A50ETF基金,中证A50ETF基金,工银瑞信中证A50交易型开放式指数证券投资基金,930050.CSI,中证A50指数,20240306,20240318,L,SH,工银瑞信基金,中国农业银行股份有限公司,0.15,纯境内
561260.SH,能源ETF,能源ETF,工银瑞信中证国新央企现代能源交易型开放式指数证券投资基金,932037.CSI,中证国新央企现代能源指数,20230727,20230809,L,SH,工银瑞信基金,招商银行股份有限公司,0.5,纯境内
561280.SH,中证1000ETF增强,中证1000ETF增强,工银瑞信中证1000增强策略交易型开放式指数证券投资基金,000852.SH,中证1000指数,20230831,20230922,L,SH,工银瑞信基金,招商银行股份有限公司,0.5,纯境内
561300.SH,国泰沪深300增强策略ETF,300增强ETF,国泰沪深300增强策略交易型开放式指数证券投资基金,000300.SH,沪深300指数,20211201,20211210,L,SH,国泰基金,中国建设银行股份有限公司,0.5,纯境内
561310.SH,国泰中证消费电子主题ETF,消电ETF,国泰中证消费电子主题交易型开放式指数证券投资基金,931494.CSI,中证消费电子主题指数,20211110,20211125,L,SH,国泰基金,中国光大银行股份有限公司,0.5,纯境内
561320.SH,国泰中证内地运输主题ETF,交运ETF,国泰中证内地运输主题交易型开放式指数证券投资基金,000945.CSI,中证内地运输主题指数,20221130,20221208,L,SH,国泰基金,国信证券股份有限公司,0.5,纯境内
561330.SH,国泰中证有色金属矿业主题ETF,矿业ETF,国泰中证有色金属矿业主题交易型开放式指数证券投资基金,931892.CSI,中证有色金属矿业主题指数,20221019,20221101,L,SH,国泰基金,国泰海通证券股份有限公司,0.5,纯境内
561350.SH,国泰中证500ETF,国泰中证500ETF,国泰中证500交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,20210818,20210901,L,SH,国泰基金,中国邮政储蓄银行股份有限公司,0.5,纯境内
561360.SH,国泰中证油气产业ETF,石油ETF,国泰中证油气产业交易型开放式指数证券投资基金,H30198.CSI,中证油气产业指数,20231023,20231031,L,SH,国泰基金,中国邮政储蓄银行股份有限公司,0.5,纯境内
561370.SH,国泰中证2000ETF,2000ETF,国泰中证2000交易型开放式指数证券投资基金,932000.CSI,中证2000指数,20230913,20230921,L,SH,国泰基金,中信建投证券股份有限公司,0.5,纯境内
561380.SH,国泰恒生A股电网设备ETF,电网ETF,国泰恒生A股电网设备交易型开放式指数证券投资基金,HSCAUPG.HI,恒生A股电网设备指数,20241211,20241223,L,SH,国泰基金,华夏银行股份有限公司,0.5,纯境内
561500.SH,漂亮50,漂亮50ETF,华泰柏瑞中证企业核心竞争力50交易型开放式指数证券投资基金,931526.CSI,中证企业核心竞争力50指数,20210617,20210628,L,SH,华泰柏瑞基金,中国银行股份有限公司,0.5,纯境内
561510.SH,中医药,中药ETF华泰柏瑞,华泰柏瑞中证中药交易型开放式指数证券投资基金,930641.CSI,中证中药指数,20220726,20220804,L,SH,华泰柏瑞基金,中国农业银行股份有限公司,0.5,纯境内
